sample_id,status,wall_time,spark_time,overhead,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.locality.wait,spark.network.timeout,spark.sql.autoBroadcastJoinThreshold,spark.sql.broadcastTimeout,spark.sql.shuffle.partitions,spark.sql.sources.parallelPartitionDiscovery.parallelism,spark.task.cpus,qt_q10,qt_q11,qt_q12,qt_q13,qt_q14a,qt_q14b,qt_q15,qt_q16,qt_q17,qt_q18,qt_q19,qt_q1,qt_q20,qt_q21,qt_q22,qt_q23a,qt_q23b,qt_q24a,qt_q24b,qt_q25,qt_q26,qt_q27,qt_q28,qt_q29,qt_q2,qt_q30,qt_q31,qt_q32,qt_q33,qt_q34,qt_q35,qt_q36,qt_q37,qt_q38,qt_q39a,qt_q39b,qt_q3,qt_q40,qt_q41,qt_q42,qt_q43,qt_q44,qt_q45,qt_q46,qt_q47,qt_q48,qt_q49,qt_q4,qt_q50,qt_q51,qt_q52,qt_q53,qt_q54,qt_q55,qt_q56,qt_q57,qt_q58,qt_q59,qt_q5,qt_q60,qt_q61,qt_q62,qt_q63,qt_q64,qt_q65,qt_q66,qt_q67,qt_q68,qt_q69,qt_q6,qt_q70,qt_q71,qt_q72,qt_q73,qt_q74,qt_q75,qt_q76,qt_q77,qt_q78,qt_q79,qt_q7,qt_q80,qt_q81,qt_q82,qt_q83,qt_q84,qt_q85,qt_q86,qt_q87,qt_q88,qt_q89,qt_q8,qt_q90,qt_q91,qt_q92,qt_q93,qt_q94,qt_q95,qt_q96,qt_q97,qt_q98,qt_q99,qt_q9,et_q10,et_q11,et_q12,et_q13,et_q14a,et_q14b,et_q15,et_q16,et_q17,et_q18,et_q19,et_q1,et_q20,et_q21,et_q22,et_q23a,et_q23b,et_q24a,et_q24b,et_q25,et_q26,et_q27,et_q28,et_q29,et_q2,et_q30,et_q31,et_q32,et_q33,et_q34,et_q35,et_q36,et_q37,et_q38,et_q39a,et_q39b,et_q3,et_q40,et_q41,et_q42,et_q43,et_q44,et_q45,et_q46,et_q47,et_q48,et_q49,et_q4,et_q50,et_q51,et_q52,et_q53,et_q54,et_q55,et_q56,et_q57,et_q58,et_q59,et_q5,et_q60,et_q61,et_q62,et_q63,et_q64,et_q65,et_q66,et_q67,et_q68,et_q69,et_q6,et_q70,et_q71,et_q72,et_q73,et_q74,et_q75,et_q76,et_q77,et_q78,et_q79,et_q7,et_q80,et_q81,et_q82,et_q83,et_q84,et_q85,et_q86,et_q87,et_q88,et_q89,et_q8,et_q90,et_q91,et_q92,et_q93,et_q94,et_q95,et_q96,et_q97,et_q98,et_q99,et_q9
85,complete,19181.47974038124,15399.698999999999,3781.780740381242,151,1,97,20,8,28,16581,1,23675,370,1580,761,188,3,37.103,235.604,16.694,64.329,405.834,351.427,45.912,221.462,61.821,55.225,49.254,46.768,17.196,14.814,36.915,624.677,667.498,886.189,855.724,50.626,29.673,35.411,402.907,149.392,125.027,52.439,50.971,20.807,24.465,23.218,62.212,34.309,82.908,111.443,26.452,26.435,20.716,62.213,12.472,15.293,29.036,97.534,49.394,50.196,72.16,42.378,57.708,668.924,327.865,89.119,16.012,25.976,58.507,15.273,25.012,50.896,23.897,97.025,107.662,32.244,48.347,36.209,24.565,442.012,192.565,44.728,2013.835,39.47,32.126,30.244,60.882,27.738,169.956,18.24,179.506,282.688,107.073,29.506,601.917,54.573,37.861,135.116,52.934,134.367,20.794,30.462,40.209,25.431,110.59,186.69,27.049,35.429,32.03,42.866,17.952,758.917,197.323,437.942,40.914,182.073,19.954,54.586,291.377,76.13507866859436,271.75812005996704,52.80998158454895,100.34173107147217,442.8868327140808,388.0601348876953,82.41906929016113,256.17997002601624,98.12493371963501,92.37537622451782,85.66302847862244,82.1943850517273,53.28504467010498,50.4430992603302,74.38435626029968,660.9133949279785,703.2751748561859,922.7495183944702,892.5602686405182,86.78647971153259,66.98973774909973,71.62413239479065,439.4945776462555,186.83880972862244,161.56634736061096,89.09218096733093,87.26997685432434,57.19572997093201,60.28523826599121,60.064186811447144,97.85572600364685,70.37908148765564,119.97056770324707,149.42738699913025,62.619364738464355,63.7182240486145,57.341742753982544,98.07213544845581,49.73229908943176,51.785125494003296,65.99834513664246,132.17444920539856,88.35423183441162,86.71558332443237,108.56820726394653,79.0274703502655,95.16882491111755,705.2348563671112,365.3740472793579,125.73956537246704,53.71643042564392,62.39147710800171,96.01534104347229,51.68346452713013,61.647594690322876,88.21490740776062,61.21501016616821,132.83421683311462,145.2744288444519,69.34106087684631,84.43244504928589,73.06352925300598,61.808648109436035,479.5097815990448,229.05264329910278,81.94481706619263,2050.838456630707,76.9621729850769,69.54432272911072,65.94439172744751,97.78938317298889,66.93646502494812,206.6643044948578,55.093716859817505,216.70965003967285,319.6035861968994,143.39994192123413,66.37266445159912,638.4685039520264,91.92816114425659,74.94202780723572,171.20694971084595,90.86833143234253,170.46898198127747,57.948824882507324,67.17448902130127,77.2171242237091,62.178231716156006,147.25243425369263,223.93237709999084,62.437007904052734,71.9580078125,68.86185145378113,80.37587261199951,54.25031232833862,794.5898952484131,235.2120327949524,475.0524911880493,77.09965562820435,217.65351486206055,56.468533992767334,92.2196033000946,326.6833350658417
86,failed,2971.561979532242,2163.648,807.9139795322417,138,8,50,17,5,44,9493,3,8193,653,4097,422,160,1,29.527,144.064,16.589,54.209,295.807,249.685,43.329,147.776,44.45,52.507,48.019,48.6,16.876,14.701,35.068,445.776,476.665,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,67.05583071708679,180.0084571838379,51.28932809829712,89.8983006477356,331.5986382961273,286.4122624397278,78.30858612060547,181.9022192955017,81.53445529937744,89.47191977500916,84.01879119873047,84.60343647003174,53.360835552215576,51.342219829559326,70.83616304397583,481.50320982933044,512.7639012336731,195.65312337875366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,failed,2315.015186071396,1540.9209999999998,774.094186071396,1149,11,22,29,11,48,1182,2,24941,540,10749,976,33,1,31.078,111.089,20.998,40.626,206.072,197.436,46.619,82.479,41.768,48.78,51.966,39.526,21.241,15.848,34.29,263.029,288.076,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,70.41645503044128,146.2771351337433,57.62596774101257,77.62123942375183,240.76332092285156,234.38041257858276,84.15283942222595,119.41159915924072,78.08619523048401,86.46533346176147,89.4369547367096,75.24574756622314,58.95706295967102,52.96825838088989,70.9580352306366,300.3930308818817,324.66778922080994,147.1874237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,failed,130.75292992591858,30.982,99.77092992591858,294,10,106,21,22,48,11779,3,27992,997,17992,1131,68,2,30.982,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,72.71349453926086,58.03940510749817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,failed,2297.942260503769,1523.6760000000002,774.2662605037688,1078,13,61,30,9,9,7424,1,10138,484,10730,1186,117,1,33.009,126.239,19.808,38.551,187.858,176.347,49.302,93.613,42.473,48.485,52.793,45.309,19.897,14.523,35.354,255.624,284.491,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,70.2888252735138,162.8140275478363,57.34845972061157,74.34216737747192,225.71529459953308,214.91446137428284,84.28577446937561,129.91814398765564,81.3550763130188,86.95368432998657,91.15316033363342,81.95849347114563,57.208829402923584,51.459622621536255,72.37251543998718,293.08506178855896,321.84610509872437,140.92223453521729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,failed,3701.36412525177,2815.7519999999995,885.6121252517705,1100,6,14,24,10,4,2347,2,19967,643,5192,714,68,4,36.657,212.42,17.845,55.494,394.64,370.111,82.009,201.428,54.665,57.501,71.392,53.098,19.786,16.105,34.58,540.397,597.624,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,74.28890991210938,249.7710301876068,52.99500870704651,91.72254371643066,431.3670103549957,406.80561232566833,119.82957482337952,236.98137044906616,91.81680727005005,95.03076839447021,109.06126928329468,90.39072322845459,56.12922787666321,51.581764936447144,72.46339130401611,576.5745341777802,634.922509431839,259.6317889690399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,failed,2416.2882223129272,1566.8229999999999,849.4652223129274,125,5,23,27,13,56,7399,2,28314,776,6356,181,52,1,29.417,108.307,19.299,41.149,210.49,200.724,51.082,89.391,41.93,50.443,48.54,42.09,19.948,16.531,32.622,257.901,306.959,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,71.13584494590759,148.95941829681396,60.98420763015747,82.40018439292908,250.8111162185669,242.28807377815247,92.81039762496948,131.12689900398254,83.88417363166809,92.26987862586975,90.49825358390808,83.70819091796875,60.95294952392578,58.04635739326477,73.0984959602356,299.4828372001648,349.28915214538574,144.54149174690247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,failed,3628.4059686660767,2747.772,880.6339686660767,123,2,99,19,6,85,12837,3,12961,492,9944,173,65,2,30.565,205.475,17.346,64.738,369.513,330.72,42.874,204.818,51.263,52.913,42.792,39.417,16.665,14.053,33.584,598.612,632.424,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0720567703247,241.55214262008667,53.599684953689575,100.63956069946289,404.1414215564728,367.53149342536926,81.00006747245789,239.57184529304504,88.70378804206848,89.35072326660156,80.04942274093628,75.26823043823242,52.76069140434265,51.69422698020935,70.32853555679321,635.5927665233612,668.7827425003052,259.7662441730499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,complete,15000.467831134796,10738.603,4261.864831134797,553,2,87,27,21,22,17497,3,9902,255,7344,132,62,2,32.664,107.32,20.482,40.193,227.367,214.299,50.789,88.319,41.743,49.565,45.71,41.273,20.994,16.842,35.208,256.787,283.265,933.707,863.334,37.258,25.743,30.747,173.379,81.684,67.7,50.328,44.503,20.434,25.384,22.53,51.291,26.942,52.314,70.07,28.062,27.063,18.886,41.864,17.254,18.014,23.904,67.999,51.726,45.136,48.401,32.905,45.143,282.962,307.226,55.553,18.448,23.234,56.434,18.995,27.021,37.153,25.121,54.661,68.968,32.095,45.404,27.326,22.584,231.575,81.226,35.354,1841.207,37.937,30.793,30.297,38.471,25.766,130.361,19.37,91.38,127.443,70.653,28.275,344.758,26.522,30.994,75.038,50.956,57.507,25.43,19.729,37.62,23.243,70.491,89.865,23.285,36.442,26.074,51.514,20.529,526.23,119.255,235.775,35.2,88.051,23.459,37.788,123.03,74.54523372650146,147.9824459552765,62.010597705841064,81.43244886398315,269.0496220588684,256.623033285141,91.84878158569336,129.742520570755,83.73722076416016,91.21477246284485,86.95883750915527,82.73807263374329,62.17119574546814,58.042479038238525,76.64713501930237,297.5198497772217,325.0985815525055,975.3311593532562,906.0323672294617,79.26056218147278,67.12155866622925,71.71241164207458,214.55680513381958,123.31425309181213,109.04973888397217,91.71608686447144,85.48145484924316,61.74587869644165,66.61073279380798,63.76069188117981,91.7787675857544,68.15053820610046,92.98340892791748,111.49562621116638,69.98267126083374,68.57877016067505,59.38143348693848,83.25708866119385,58.57379341125488,59.32016968727112,64.95719408988953,109.19209933280945,92.76177430152893,86.58106255531311,89.69547319412231,74.06586456298828,86.57886338233948,324.4872205257416,350.0587320327759,96.7982566356659,60.141345739364624,64.66451215744019,97.85082340240479,60.822479486465454,68.62493753433228,78.56415247917175,65.98885083198547,96.00020790100098,109.55927729606628,73.35918855667114,87.16022562980652,68.73404049873352,64.33110523223877,273.4628863334656,123.14507937431335,77.0591459274292,1882.5708465576172,79.74908566474915,72.21723914146423,70.85138535499573,79.60621500015259,67.91806101799011,171.73633241653442,60.3871648311615,132.4279978275299,168.22056818008423,112.49041223526001,69.56543040275574,385.85442209243774,68.86404204368591,72.20461106300354,116.33257365226746,92.60866260528564,97.9097809791565,66.95602416992188,61.085482120513916,79.07277035713196,64.5126085281372,111.08893465995789,131.28261590003967,64.50531077384949,77.7094190120697,67.27219581604004,92.99176788330078,61.922038078308105,566.8933312892914,161.8972728252411,277.275963306427,76.29495573043823,129.19872856140137,65.5186505317688,78.46123027801514,163.80778121948242
94,failed,2682.772862434387,1803.985,878.7878624343873,1030,5,58,19,10,64,17364,3,20454,751,11454,1186,154,1,30.268,147.808,17.126,45.018,215.035,195.143,44.596,119.375,40.648,49.662,44.281,47.622,18.436,14.797,34.956,350.693,388.521,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,71.8605694770813,187.99797415733337,58.58757019042969,86.26373362541199,256.5993084907532,236.29173851013184,85.7904748916626,160.47972106933594,82.43845534324646,91.31779479980469,85.45164108276367,89.28488421440125,59.92977952957153,56.27796697616577,76.38982439041138,392.16073513031006,430.3905155658722,175.25986123085022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,failed,3901.4418308734894,3005.9610000000002,895.4808308734891,663,3,68,25,6,36,14959,2,21606,753,19476,882,120,3,35.069,239.763,16.031,68.956,372.418,337.452,43.912,223.087,57.028,55.674,50.585,42.712,17.691,14.075,37.506,665.242,728.76,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,72.49898481369019,274.177476644516,51.422908782958984,104.37876296043396,408.4831302165985,372.96339988708496,80.0971360206604,258.79779171943665,92.58377408981323,91.7913191318512,86.81941032409668,78.62454533576965,53.48857665061951,49.59566783905029,73.55601000785828,701.1915445327759,764.5578322410583,286.41322135925293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,failed,128.28537464141846,34.977,93.30837464141845,753,2,120,23,16,3,8567,2,17183,978,23238,752,98,4,34.977,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,73.61481857299805,54.67052221298218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,failed,2447.861888408661,1663.0159999999998,784.845888408661,487,5,48,32,14,45,5258,0,23887,715,3232,879,57,2,36.036,108.028,19.145,60.279,226.511,200.08,51.203,94.135,37.848,73.881,41.706,52.133,21.472,16.352,36.83,283.195,304.182,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,80.81535863876343,144.03013443946838,55.93229842185974,96.89069962501526,262.57480478286743,237.2009449005127,90.9734935760498,132.5430097579956,75.61061406135559,115.4820282459259,78.36482238769531,89.10071635246277,58.77147674560547,54.80399489402771,74.51473665237427,322.5503692626953,340.8489739894867,136.85314869880676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,failed,4470.551596164703,3530.5730000000003,939.978596164703,964,14,86,31,10,7,1876,3,15883,711,23015,1154,100,7,43.852,303.014,17.566,83.794,454.523,408.644,43.01,272.254,71.905,72.285,47.699,46.092,18.612,16.386,37.73,768.247,824.96,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,81.66565752029419,339.3599042892456,53.15169668197632,122.18780946731567,489.6313042640686,444.50448060035706,79.08297896385193,308.0071814060211,109.06400895118713,108.1638126373291,83.52422070503235,82.125417470932,53.59371256828308,51.15734004974365,73.45490837097168,804.3092930316925,860.6841180324554,326.88352251052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,complete,18990.79869413376,15131.372000000001,3859.4266941337573,268,3,98,27,15,53,3726,2,29477,49,10211,199,90,4,35.114,170.224,20.246,54.719,346.617,325.232,28.583,174.556,50.437,42.61,31.489,39.778,19.132,16.548,35.0,923.155,1319.802,745.551,750.445,58.135,31.345,39.189,345.431,113.474,115.171,41.391,55.473,22.271,29.577,28.381,55.174,59.079,65.493,99.665,31.062,27.237,20.555,51.71,16.014,16.137,27.237,112.295,27.853,50.566,69.566,45.094,75.174,512.861,319.763,75.255,22.347,24.703,42.698,18.723,27.962,45.395,26.695,109.637,154.227,34.062,31.051,32.119,42.9,384.983,139.669,42.169,2021.595,46.003,31.923,38.979,58.032,27.26,143.271,22.193,134.473,213.896,123.211,35.171,486.962,31.254,50.184,111.801,44.903,99.471,25.294,32.449,39.61,26.326,95.523,149.957,26.074,37.378,37.492,20.941,18.841,859.692,172.095,403.772,54.256,131.953,22.112,53.021,257.798,75.09786462783813,207.60615277290344,58.85442805290222,92.74885964393616,383.52014350891113,361.59307980537415,67.4350254535675,212.00937819480896,87.75033402442932,84.30339002609253,67.42204523086548,77.47062087059021,56.13764524459839,53.23393678665161,72.93733978271484,959.9322409629822,1357.6773080825806,783.9643313884735,788.8768699169159,95.9607446193695,68.70110940933228,75.29084038734436,382.2479131221771,154.51400995254517,152.03866505622864,78.50969529151917,97.75206112861633,59.54577422142029,66.34068155288696,66.47094988822937,93.0226480960846,96.37433218955994,102.1110327243805,140.14486074447632,68.90292549133301,64.63016390800476,57.42983889579773,88.35835313796997,54.286702394485474,55.484235763549805,64.45454001426697,149.46477937698364,65.09844779968262,86.98792266845703,106.1574170589447,81.4859972000122,111.96548986434937,549.4514300823212,357.21069979667664,113.10157561302185,63.76507568359375,61.29730534553528,79.87432503700256,55.97043585777283,64.27298378944397,82.46769714355469,62.75451064109802,149.27103567123413,190.75390148162842,70.5224449634552,67.90386128425598,68.76739883422852,83.30884075164795,421.2074029445648,176.60591578483582,79.43417263031006,2057.6956915855408,88.48484873771667,68.56108260154724,76.05782437324524,93.49215650558472,64.47044205665588,180.2255744934082,58.50619435310364,169.91397285461426,250.07524418830872,160.46170949935913,71.1631805896759,523.0464382171631,68.6443784236908,86.28495597839355,149.18728470802307,85.38646936416626,136.4180393218994,62.09228253364563,73.36786961555481,77.2940764427185,63.44978427886963,132.18172335624695,186.2044336795807,63.23772597312927,75.0910279750824,74.62104630470276,58.40944719314575,57.705066442489624,896.7793488502502,210.00209975242615,440.9833014011383,91.65159702301025,167.83792924880981,58.81207513809204,89.67708539962769,293.07962584495544
100,complete,16371.099078416824,12147.487999999998,4223.611078416827,427,14,24,14,12,64,17626,1,23520,221,7615,1163,10,1,31.322,172.738,24.818,61.276,281.307,249.448,44.177,156.51,47.302,36.557,47.938,40.631,16.708,13.62,32.352,431.826,469.9,515.773,498.738,40.456,52.33,35.933,315.457,93.227,101.686,54.146,51.408,17.937,25.177,34.155,47.113,41.588,53.286,93.788,24.262,25.783,23.134,59.412,13.516,16.679,25.286,78.492,51.749,40.014,55.649,43.62,56.853,477.768,234.625,73.826,17.975,21.723,57.341,18.725,27.286,53.493,30.229,103.014,105.196,33.109,43.187,43.484,20.4,275.215,127.189,43.706,2075.119,44.684,28.211,31.714,64.69,34.649,156.955,23.311,130.657,206.771,103.678,29.572,371.551,27.574,34.398,98.144,56.255,96.814,19.191,31.169,39.93,24.83,87.453,144.759,34.436,39.957,43.007,18.855,18.325,558.72,133.218,309.052,58.791,108.678,21.05,48.13,240.622,72.22858929634094,214.55419731140137,65.29918313026428,101.59434533119202,321.804238319397,289.859406709671,85.29582405090332,197.2767152786255,88.19135546684265,77.53225946426392,89.03295707702637,81.55428838729858,57.24813747406006,54.13202977180481,72.82126212120056,473.50619196891785,510.8479382991791,557.3986165523529,540.2077789306641,81.46572232246399,93.48635601997375,76.68557024002075,355.92773175239563,133.93488073349,143.81113076210022,95.56159281730652,92.89837574958801,58.71291446685791,66.05505013465881,75.99240398406982,87.91472125053406,82.77487826347351,93.81832838058472,135.98391723632812,65.29665732383728,66.27638053894043,63.736371755599976,99.93966269493103,55.291359186172485,57.211256980895996,65.83070778846741,119.05959606170654,92.99061560630798,80.80171465873718,97.28856015205383,84.26670360565186,97.38916063308716,519.1372215747833,275.89866280555725,115.07923674583435,58.51644563674927,62.26653337478638,98.5677182674408,58.9765043258667,67.76654720306396,95.22079634666443,71.17519354820251,143.89062905311584,146.6107141971588,73.87860369682312,84.38527774810791,84.31511187553406,61.98346829414368,316.90111923217773,167.87932777404785,84.74748873710632,2117.1846358776093,86.0300567150116,68.84837651252747,72.66294527053833,105.17382287979126,77.27167129516602,197.62285733222961,64.33902430534363,172.01198053359985,247.59830951690674,144.47092723846436,71.70468401908875,411.9965944290161,68.50067353248596,75.10906291007996,138.68137335777283,97.82073092460632,137.30632877349854,59.99936366081238,72.21879553794861,82.23848938941956,65.37932348251343,128.5741422176361,185.4972984790802,75.08404970169067,81.26528334617615,83.64911270141602,59.92808794975281,58.80813193321228,599.9991624355316,173.95120120048523,350.35224199295044,99.68043732643127,149.14676928520203,62.13248538970947,89.44431781768799,281.43053936958313
